source,timestamp,cell_name,site_name,frequency_band,prb_load,throughput,throughput_kbps,active_users,rrc_users,traffic,cqi,ta,health,congested,issue_type,severity,root_cause,old_load,old_traffic,old_status_label
runtime_data,01-12-2025 00:00,TN1551_c03,TN1551_s02,L2100,81.50,56.13,56130.00,107,0,0.000,8.42,3.15,92,false,Normal,healthy,Normal,81.50,107,healthy
runtime_data,01-12-2025 00:00,TN1552_c01,TN1552_s01,L2600,77.70,50.58,50580.00,96,0,0.000,11.74,5.00,92,false,Normal,healthy,Normal,77.70,96,healthy
runtime_data,01-12-2025 00:00,TN1552_c02,TN1552_s01,L2100,68.77,39.71,39710.00,73,0,0.000,8.02,4.63,92,false,Normal,healthy,Normal,68.77,73,healthy
runtime_data,01-12-2025 00:00,TN1552_c03,TN1552_s02,L2100,94.86,26.26,26260.00,65,0,0.000,11.05,1.46,45,true,Congestion Confirmed,critical,Congestion Confirmed,94.86,65,critical
runtime_data,01-12-2025 00:00,TN1553_c01,TN1553_s01,L1800,56.49,56.90,56900.00,166,0,0.000,9.86,5.90,92,false,Normal,healthy,Normal,56.49,166,healthy
runtime_data,01-12-2025 00:00,TN1553_c02,TN1553_s01,L2600,67.57,49.65,49650.00,128,0,0.000,12.64,1.63,92,false,Normal,healthy,Normal,67.57,128,healthy
runtime_data,01-12-2025 00:00,TN1553_c03,TN1553_s02,L2100,75.89,48.11,48110.00,212,0,0.000,7.90,1.63,70,false,Radio Quality,watch,Radio Quality,75.89,212,watch
runtime_data,01-12-2025 00:00,TN1554_c01,TN1554_s01,L2100,38.78,46.69,46690.00,72,0,0.000,11.99,1.38,92,false,Normal,healthy,Normal,38.78,72,healthy
runtime_data,01-12-2025 00:00,TN1554_c02,TN1554_s01,L2100,87.95,41.56,41560.00,77,0,0.000,11.68,5.27,45,true,Congestion Confirmed,critical,Congestion Confirmed,87.95,77,critical
runtime_data,01-12-2025 00:00,TN1554_c03,TN1554_s02,L2100,83.73,5.48,5480.00,190,0,0.000,8.51,5.29,70,false,Normal,watch,Normal,83.73,190,watch
runtime_data,01-12-2025 00:00,TN1555_c01,TN1555_s01,L2600,76.79,6.07,6070.00,33,0,0.000,13.26,5.25,70,false,Normal,watch,Normal,76.79,33,watch
runtime_data,01-12-2025 00:00,TN1555_c02,TN1555_s01,L1800,88.08,39.47,39470.00,182,0,0.000,12.31,3.92,45,true,Congestion Confirmed,critical,Congestion Confirmed,88.08,182,critical
runtime_data,01-12-2025 00:00,TN1555_c03,TN1555_s02,L1800,71.81,21.89,21890.00,69,0,0.000,11.93,1.87,92,false,Normal,healthy,Normal,71.81,69,healthy
runtime_data,01-12-2025 00:00,TN1556_c01,TN1556_s01,L1800,45.60,8.19,8190.00,116,0,0.000,10.10,1.72,70,false,Normal,watch,Normal,45.60,116,watch
runtime_data,01-12-2025 00:00,TN1556_c02,TN1556_s01,L2600,86.61,40.26,40260.00,139,0,0.000,6.54,2.64,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.61,139,critical
runtime_data,01-12-2025 00:00,TN1556_c03,TN1556_s02,L2600,38.10,51.53,51530.00,177,0,0.000,13.03,3.94,92,false,Normal,healthy,Normal,38.10,177,healthy
runtime_data,01-12-2025 00:00,TN1557_c01,TN1557_s01,L2600,39.45,17.88,17880.00,154,0,0.000,11.45,3.68,92,false,Normal,healthy,Normal,39.45,154,healthy
runtime_data,01-12-2025 00:00,TN1557_c02,TN1557_s01,L1800,60.37,24.87,24870.00,43,0,0.000,10.26,2.69,92,false,Normal,healthy,Normal,60.37,43,healthy
runtime_data,01-12-2025 00:00,TN1557_c03,TN1557_s02,L2100,52.91,34.65,34650.00,178,0,0.000,13.15,6.39,92,false,Normal,healthy,Normal,52.91,178,healthy
runtime_data,01-12-2025 00:00,TN1558_c01,TN1558_s01,L2100,35.54,18.98,18980.00,134,0,0.000,11.18,2.19,92,false,Normal,healthy,Normal,35.54,134,healthy
runtime_data,01-12-2025 00:00,TN1558_c02,TN1558_s01,L2600,37.43,55.46,55460.00,117,0,0.000,12.70,3.88,92,false,Normal,healthy,Normal,37.43,117,healthy
runtime_data,01-12-2025 00:00,TN1558_c03,TN1558_s02,L2600,52.25,26.25,26250.00,217,0,0.000,12.88,1.05,92,false,Normal,healthy,Normal,52.25,217,healthy
runtime_data,01-12-2025 00:00,TN1559_c01,TN1559_s01,L2600,89.80,5.27,5270.00,151,0,0.000,7.85,5.21,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.80,151,critical
runtime_data,01-12-2025 00:00,TN1559_c02,TN1559_s01,L2100,67.53,42.20,42200.00,73,0,0.000,10.89,3.22,92,false,Normal,healthy,Normal,67.53,73,healthy
runtime_data,01-12-2025 00:00,TN1559_c03,TN1559_s02,L2100,41.34,53.45,53450.00,199,0,0.000,10.26,5.46,92,false,Normal,healthy,Normal,41.34,199,healthy
runtime_data,01-12-2025 00:00,TN1560_c01,TN1560_s01,L2600,39.40,30.80,30800.00,26,0,0.000,11.30,1.11,92,false,Normal,healthy,Normal,39.40,26,healthy
runtime_data,01-12-2025 00:00,TN1560_c02,TN1560_s01,L2600,83.45,47.41,47410.00,167,0,0.000,10.41,3.37,92,false,Normal,healthy,Normal,83.45,167,healthy
runtime_data,01-12-2025 00:00,TN1560_c03,TN1560_s02,L2600,59.67,42.36,42360.00,119,0,0.000,8.71,4.32,92,false,Normal,healthy,Normal,59.67,119,healthy
runtime_data,01-12-2025 00:00,TN1561_c01,TN1561_s01,L2600,81.11,49.67,49670.00,199,0,0.000,10.60,2.45,92,false,Normal,healthy,Normal,81.11,199,healthy
runtime_data,01-12-2025 00:00,TN1561_c02,TN1561_s01,L1800,76.84,46.68,46680.00,92,0,0.000,10.75,4.57,92,false,Normal,healthy,Normal,76.84,92,healthy
runtime_data,01-12-2025 00:00,TN1561_c03,TN1561_s02,L2100,63.91,46.32,46320.00,54,0,0.000,10.23,2.48,92,false,Normal,healthy,Normal,63.91,54,healthy
runtime_data,01-12-2025 00:00,TN1562_c01,TN1562_s01,L1800,73.68,40.99,40990.00,206,0,0.000,8.59,5.79,92,false,Normal,healthy,Normal,73.68,206,healthy
runtime_data,01-12-2025 00:00,TN1562_c02,TN1562_s01,L1800,43.62,38.22,38220.00,166,0,0.000,6.79,2.54,70,false,Radio Quality,watch,Radio Quality,43.62,166,watch
runtime_data,01-12-2025 00:00,TN1562_c03,TN1562_s02,L2600,80.65,15.46,15460.00,108,0,0.000,12.82,1.61,92,false,Normal,healthy,Normal,80.65,108,healthy
runtime_data,01-12-2025 00:00,TN1563_c01,TN1563_s01,L2600,46.22,16.49,16490.00,84,0,0.000,10.82,5.66,92,false,Normal,healthy,Normal,46.22,84,healthy
runtime_data,01-12-2025 00:00,TN1563_c02,TN1563_s01,L2100,86.93,26.73,26730.00,160,0,0.000,13.03,1.18,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.93,160,critical
runtime_data,01-12-2025 00:00,TN1563_c03,TN1563_s02,L2600,40.99,57.38,57380.00,144,0,0.000,11.58,2.14,92,false,Normal,healthy,Normal,40.99,144,healthy
runtime_data,01-12-2025 00:00,TN1564_c01,TN1564_s01,L1800,52.39,23.16,23160.00,69,0,0.000,6.99,2.54,70,false,Radio Quality,watch,Radio Quality,52.39,69,watch
runtime_data,01-12-2025 00:00,TN1564_c02,TN1564_s01,L2100,70.63,49.62,49620.00,113,0,0.000,10.46,2.59,92,false,Normal,healthy,Normal,70.63,113,healthy
runtime_data,01-12-2025 00:00,TN1564_c03,TN1564_s02,L2600,82.93,26.78,26780.00,184,0,0.000,11.49,4.98,92,false,Normal,healthy,Normal,82.93,184,healthy
runtime_data,01-12-2025 00:00,TN1565_c01,TN1565_s01,L2100,88.55,43.09,43090.00,111,0,0.000,9.74,4.48,45,true,Congestion Confirmed,critical,Congestion Confirmed,88.55,111,critical
runtime_data,01-12-2025 00:00,TN1565_c02,TN1565_s01,L2100,40.00,54.13,54130.00,55,0,0.000,8.46,4.37,92,false,Normal,healthy,Normal,40.00,55,healthy
runtime_data,01-12-2025 00:00,TN1565_c03,TN1565_s02,L1800,79.37,38.58,38580.00,149,0,0.000,12.74,5.18,92,false,Normal,healthy,Normal,79.37,149,healthy
runtime_data,01-12-2025 00:00,TN1566_c01,TN1566_s01,L1800,47.98,35.35,35350.00,86,0,0.000,6.76,5.22,70,false,Radio Quality,watch,Radio Quality,47.98,86,watch
runtime_data,01-12-2025 00:00,TN1566_c02,TN1566_s01,L2600,57.31,37.84,37840.00,217,0,0.000,8.06,3.66,92,false,Normal,healthy,Normal,57.31,217,healthy
runtime_data,01-12-2025 00:00,TN1566_c03,TN1566_s02,L2100,40.52,41.78,41780.00,22,0,0.000,9.05,4.30,92,false,Normal,healthy,Normal,40.52,22,healthy
runtime_data,01-12-2025 00:00,TN1651_c01,TN1651_s01,L2100,45.12,14.60,14600.00,134,0,0.000,10.10,5.77,70,false,Normal,watch,Normal,45.12,134,watch
runtime_data,01-12-2025 00:00,TN1651_c02,TN1651_s01,L1800,43.92,8.18,8180.00,111,0,0.000,11.62,2.31,70,false,Normal,watch,Normal,43.92,111,watch
runtime_data,01-12-2025 00:00,TN1651_c03,TN1651_s02,L2100,49.28,55.02,55020.00,152,0,0.000,11.18,3.39,92,false,Normal,healthy,Normal,49.28,152,healthy
runtime_data,01-12-2025 00:00,TN1652_c01,TN1652_s01,L2100,37.83,11.57,11570.00,102,0,0.000,13.36,2.36,70,false,Normal,watch,Normal,37.83,102,watch
runtime_data,01-12-2025 00:00,TN1652_c02,TN1652_s01,L2100,80.26,13.55,13550.00,165,0,0.000,10.55,4.52,70,false,Normal,watch,Normal,80.26,165,watch
runtime_data,01-12-2025 00:00,TN1652_c03,TN1652_s02,L1800,85.96,54.69,54690.00,116,0,0.000,10.12,5.46,45,true,Congestion Confirmed,critical,Congestion Confirmed,85.96,116,critical
runtime_data,01-12-2025 00:00,TN1653_c01,TN1653_s01,L1800,56.05,6.36,6360.00,174,0,0.000,12.05,2.11,70,false,Normal,watch,Normal,56.05,174,watch
runtime_data,01-12-2025 00:00,TN1653_c02,TN1653_s01,L2600,66.39,16.09,16090.00,58,0,0.000,8.47,1.47,92,false,Normal,healthy,Normal,66.39,58,healthy
runtime_data,01-12-2025 00:00,TN1653_c03,TN1653_s02,L2100,49.05,12.12,12120.00,204,0,0.000,12.18,4.17,70,false,Normal,watch,Normal,49.05,204,watch
runtime_data,01-12-2025 00:00,TN1654_c01,TN1654_s01,L2100,74.48,8.33,8330.00,82,0,0.000,9.38,4.39,70,false,Normal,watch,Normal,74.48,82,watch
runtime_data,01-12-2025 00:00,TN1654_c02,TN1654_s01,L2600,37.39,14.98,14980.00,34,0,0.000,10.51,3.11,70,false,Normal,watch,Normal,37.39,34,watch
runtime_data,01-12-2025 00:00,TN1654_c03,TN1654_s02,L2600,94.12,38.62,38620.00,204,0,0.000,10.96,2.03,45,true,Congestion Confirmed,critical,Congestion Confirmed,94.12,204,critical
runtime_data,01-12-2025 00:00,TN1655_c01,TN1655_s01,L2600,72.00,15.21,15210.00,143,0,0.000,9.80,5.33,92,false,Normal,healthy,Normal,72.00,143,healthy
runtime_data,01-12-2025 00:00,TN1655_c02,TN1655_s01,L2600,85.05,30.07,30070.00,188,0,0.000,7.77,6.06,45,true,Congestion Confirmed,critical,Congestion Confirmed,85.05,188,critical
runtime_data,01-12-2025 00:00,TN1655_c03,TN1655_s02,L1800,71.39,26.81,26810.00,116,0,0.000,6.98,5.70,70,false,Radio Quality,watch,Radio Quality,71.39,116,watch
runtime_data,01-12-2025 00:00,TN1656_c01,TN1656_s01,L2100,65.77,38.70,38700.00,58,0,0.000,9.44,4.22,92,false,Normal,healthy,Normal,65.77,58,healthy
runtime_data,01-12-2025 00:00,TN1656_c02,TN1656_s01,L1800,88.54,7.61,7610.00,212,0,0.000,10.22,4.24,45,true,Congestion Confirmed,critical,Congestion Confirmed,88.54,212,critical
runtime_data,01-12-2025 00:00,TN1656_c03,TN1656_s02,L2100,85.48,38.97,38970.00,218,0,0.000,12.78,5.79,45,true,Congestion Confirmed,critical,Congestion Confirmed,85.48,218,critical
runtime_data,01-12-2025 00:00,TN1751_c01,TN1751_s01,L2600,77.56,47.74,47740.00,143,0,0.000,9.50,5.03,92,false,Normal,healthy,Normal,77.56,143,healthy
runtime_data,01-12-2025 00:00,TN1751_c02,TN1751_s01,L2100,81.45,26.72,26720.00,45,0,0.000,11.38,5.99,92,false,Normal,healthy,Normal,81.45,45,healthy
runtime_data,01-12-2025 00:00,TN1751_c03,TN1751_s02,L2100,40.11,28.07,28070.00,159,0,0.000,10.69,5.30,92,false,Normal,healthy,Normal,40.11,159,healthy
runtime_data,01-12-2025 00:00,TN1752_c01,TN1752_s01,L2100,70.26,26.25,26250.00,21,0,0.000,7.32,3.13,70,false,Radio Quality,watch,Radio Quality,70.26,21,watch
runtime_data,01-12-2025 00:00,TN1752_c02,TN1752_s01,L2100,41.50,19.70,19700.00,169,0,0.000,9.48,2.88,92,false,Normal,healthy,Normal,41.50,169,healthy
runtime_data,01-12-2025 00:00,TN1752_c03,TN1752_s02,L2600,51.81,17.00,17000.00,213,0,0.000,11.26,1.82,92,false,Normal,healthy,Normal,51.81,213,healthy
runtime_data,01-12-2025 00:00,TN1753_c01,TN1753_s01,L2100,69.10,37.19,37190.00,98,0,0.000,9.89,1.59,92,false,Normal,healthy,Normal,69.10,98,healthy
runtime_data,01-12-2025 00:00,TN1753_c02,TN1753_s01,L2100,87.69,25.67,25670.00,78,0,0.000,7.33,2.02,45,true,Congestion Confirmed,critical,Congestion Confirmed,87.69,78,critical
runtime_data,01-12-2025 00:00,TN1753_c03,TN1753_s02,L1800,59.43,39.16,39160.00,160,0,0.000,8.87,3.02,92,false,Normal,healthy,Normal,59.43,160,healthy
runtime_data,01-12-2025 00:00,TN1754_c01,TN1754_s01,L2600,73.79,31.47,31470.00,57,0,0.000,12.13,2.30,92,false,Normal,healthy,Normal,73.79,57,healthy
runtime_data,01-12-2025 00:00,TN1754_c02,TN1754_s01,L2600,57.62,26.75,26750.00,205,0,0.000,10.76,3.77,92,false,Normal,healthy,Normal,57.62,205,healthy
runtime_data,01-12-2025 00:00,TN1754_c03,TN1754_s02,L1800,78.41,49.10,49100.00,218,0,0.000,10.68,1.95,92,false,Normal,healthy,Normal,78.41,218,healthy
runtime_data,01-12-2025 00:00,TN1755_c01,TN1755_s01,L2100,75.07,16.49,16490.00,93,0,0.000,12.13,4.78,92,false,Normal,healthy,Normal,75.07,93,healthy
runtime_data,01-12-2025 00:00,TN1755_c02,TN1755_s01,L2100,72.53,18.92,18920.00,112,0,0.000,11.22,6.48,92,false,Normal,healthy,Normal,72.53,112,healthy
runtime_data,01-12-2025 00:00,TN1755_c03,TN1755_s02,L2100,82.56,25.25,25250.00,121,0,0.000,8.97,4.81,92,false,Normal,healthy,Normal,82.56,121,healthy
runtime_data,01-12-2025 00:00,TN1756_c01,TN1756_s01,L2100,91.07,45.18,45180.00,205,0,0.000,10.35,6.29,45,true,Congestion Confirmed,critical,Congestion Confirmed,91.07,205,critical
runtime_data,01-12-2025 00:00,TN1756_c02,TN1756_s01,L2100,51.87,30.56,30560.00,69,0,0.000,10.74,1.80,92,false,Normal,healthy,Normal,51.87,69,healthy
runtime_data,01-12-2025 00:00,TN1756_c03,TN1756_s02,L2100,65.88,21.89,21890.00,148,0,0.000,10.41,6.25,92,false,Normal,healthy,Normal,65.88,148,healthy
runtime_data,01-12-2025 00:00,TN1757_c01,TN1757_s01,L2600,88.44,14.80,14800.00,167,0,0.000,12.19,3.56,45,true,Congestion Confirmed,critical,Congestion Confirmed,88.44,167,critical
runtime_data,01-12-2025 00:00,TN1757_c02,TN1757_s01,L2100,49.84,30.78,30780.00,218,0,0.000,8.88,0.96,92,false,Normal,healthy,Normal,49.84,218,healthy
runtime_data,01-12-2025 00:00,TN1757_c03,TN1757_s02,L2100,42.09,48.59,48590.00,182,0,0.000,6.97,5.36,70,false,Radio Quality,watch,Radio Quality,42.09,182,watch
runtime_data,01-12-2025 00:00,TN1758_c01,TN1758_s01,L2100,60.16,6.53,6530.00,157,0,0.000,8.97,1.33,70,false,Normal,watch,Normal,60.16,157,watch
runtime_data,01-12-2025 00:00,TN1758_c02,TN1758_s01,L2600,76.10,35.56,35560.00,39,0,0.000,12.25,2.05,92,false,Normal,healthy,Normal,76.10,39,healthy
runtime_data,01-12-2025 00:00,TN1758_c03,TN1758_s02,L2600,70.00,42.89,42890.00,211,0,0.000,7.78,1.94,70,false,Radio Quality,watch,Radio Quality,70.00,211,watch
runtime_data,01-12-2025 00:00,TN1759_c01,TN1759_s01,L1800,79.86,16.68,16680.00,72,0,0.000,12.61,2.83,92,false,Normal,healthy,Normal,79.86,72,healthy
runtime_data,01-12-2025 00:00,TN1759_c02,TN1759_s01,L1800,82.52,39.86,39860.00,40,0,0.000,7.34,5.16,70,false,Radio Quality,watch,Radio Quality,82.52,40,watch
runtime_data,01-12-2025 00:00,TN1759_c03,TN1759_s02,L1800,68.03,26.04,26040.00,143,0,0.000,6.80,5.82,70,false,Radio Quality,watch,Radio Quality,68.03,143,watch
runtime_data,01-12-2025 00:00,TN1760_c01,TN1760_s01,L2600,70.05,59.16,59160.00,66,0,0.000,8.42,2.07,92,false,Normal,healthy,Normal,70.05,66,healthy
runtime_data,01-12-2025 00:00,TN1760_c02,TN1760_s01,L2100,70.18,31.83,31830.00,128,0,0.000,6.88,3.04,70,false,Radio Quality,watch,Radio Quality,70.18,128,watch
runtime_data,01-12-2025 00:00,TN1760_c03,TN1760_s02,L1800,76.87,43.05,43050.00,50,0,0.000,7.72,0.87,70,false,Radio Quality,watch,Radio Quality,76.87,50,watch
runtime_data,01-12-2025 00:00,TN1761_c01,TN1761_s01,L1800,47.86,25.53,25530.00,103,0,0.000,10.57,2.30,92,false,Normal,healthy,Normal,47.86,103,healthy
runtime_data,01-12-2025 00:00,TN1761_c02,TN1761_s01,L2100,51.43,25.76,25760.00,107,0,0.000,13.21,4.79,92,false,Normal,healthy,Normal,51.43,107,healthy
runtime_data,01-12-2025 00:00,TN1761_c03,TN1761_s02,L2600,57.71,30.34,30340.00,91,0,0.000,12.48,4.71,92,false,Normal,healthy,Normal,57.71,91,healthy
runtime_data,01-12-2025 00:00,TN1762_c01,TN1762_s01,L2600,84.67,32.61,32610.00,80,0,0.000,11.55,5.36,92,false,Normal,healthy,Normal,84.67,80,healthy
runtime_data,01-12-2025 00:00,TN1762_c02,TN1762_s01,L2100,80.05,13.77,13770.00,22,0,0.000,9.81,5.64,70,false,Normal,watch,Normal,80.05,22,watch
runtime_data,01-12-2025 00:00,TN1762_c03,TN1762_s02,L2100,66.54,22.20,22200.00,144,0,0.000,11.54,3.07,92,false,Normal,healthy,Normal,66.54,144,healthy
runtime_data,01-12-2025 00:00,TN1763_c01,TN1763_s01,L2600,77.12,30.99,30990.00,85,0,0.000,6.92,2.71,70,false,Radio Quality,watch,Radio Quality,77.12,85,watch
runtime_data,01-12-2025 00:00,TN1763_c02,TN1763_s01,L2100,57.02,24.58,24580.00,85,0,0.000,10.42,4.67,92,false,Normal,healthy,Normal,57.02,85,healthy
runtime_data,01-12-2025 00:00,TN1763_c03,TN1763_s02,L2100,71.94,41.05,41050.00,186,0,0.000,10.54,2.82,92,false,Normal,healthy,Normal,71.94,186,healthy
runtime_data,01-12-2025 00:00,TN1764_c01,TN1764_s01,L2600,76.06,29.76,29760.00,208,0,0.000,9.91,3.44,92,false,Normal,healthy,Normal,76.06,208,healthy
runtime_data,01-12-2025 00:00,TN1764_c02,TN1764_s01,L2600,93.35,43.19,43190.00,183,0,0.000,12.58,4.06,45,true,Congestion Confirmed,critical,Congestion Confirmed,93.35,183,critical
runtime_data,01-12-2025 00:00,TN1764_c03,TN1764_s02,L2100,86.78,20.43,20430.00,61,0,0.000,7.00,4.85,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.78,61,critical
runtime_data,01-12-2025 00:00,TN2151_c01,TN2151_s01,L2600,71.93,48.17,48170.00,133,0,0.000,9.27,3.77,92,false,Normal,healthy,Normal,71.93,133,healthy
runtime_data,01-12-2025 00:00,TN2151_c02,TN2151_s01,L1800,62.47,12.75,12750.00,25,0,0.000,7.67,5.04,70,false,Radio Quality,watch,Radio Quality,62.47,25,watch
runtime_data,01-12-2025 00:00,TN2151_c03,TN2151_s02,L2100,80.73,9.56,9560.00,121,0,0.000,7.97,3.93,70,false,Radio Quality,watch,Radio Quality,80.73,121,watch
runtime_data,01-12-2025 00:00,TN2152_c01,TN2152_s01,L2100,36.61,59.78,59780.00,215,0,0.000,9.28,1.28,92,false,Normal,healthy,Normal,36.61,215,healthy
runtime_data,01-12-2025 00:00,TN2152_c02,TN2152_s01,L2100,91.83,13.47,13470.00,78,0,0.000,9.23,1.55,45,true,Congestion Confirmed,critical,Congestion Confirmed,91.83,78,critical
runtime_data,01-12-2025 00:00,TN2152_c03,TN2152_s02,L2600,86.15,21.37,21370.00,189,0,0.000,6.70,3.46,45,true,Congestion Confirmed,critical,Congestion Confirmed,86.15,189,critical
runtime_data,01-12-2025 00:00,TN2153_c01,TN2153_s01,L2600,88.12,25.43,25430.00,160,0,0.000,13.04,1.81,45,true,Congestion Confirmed,critical,Congestion Confirmed,88.12,160,critical
runtime_data,01-12-2025 00:00,TN2153_c02,TN2153_s01,L2100,71.45,53.37,53370.00,182,0,0.000,10.92,3.84,92,false,Normal,healthy,Normal,71.45,182,healthy
runtime_data,01-12-2025 00:00,TN2153_c03,TN2153_s02,L1800,90.44,44.05,44050.00,78,0,0.000,9.87,2.28,45,true,Congestion Confirmed,critical,Congestion Confirmed,90.44,78,critical
runtime_data,01-12-2025 00:00,TN2154_c01,TN2154_s01,L1800,53.52,51.79,51790.00,214,0,0.000,6.50,0.85,70,false,Radio Quality,watch,Radio Quality,53.52,214,watch
runtime_data,01-12-2025 00:00,TN2154_c02,TN2154_s01,L2100,91.25,16.49,16490.00,142,0,0.000,13.13,4.20,45,true,Congestion Confirmed,critical,Congestion Confirmed,91.25,142,critical
runtime_data,01-12-2025 00:00,TN2154_c03,TN2154_s02,L2100,83.60,25.22,25220.00,68,0,0.000,10.34,1.73,92,false,Normal,healthy,Normal,83.60,68,healthy
runtime_data,01-12-2025 00:00,TN2155_c01,TN2155_s01,L1800,79.96,16.17,16170.00,116,0,0.000,9.23,3.74,92,false,Normal,healthy,Normal,79.96,116,healthy
runtime_data,01-12-2025 00:00,TN2155_c02,TN2155_s01,L2600,83.80,39.89,39890.00,197,0,0.000,10.79,5.41,92,false,Normal,healthy,Normal,83.80,197,healthy
runtime_data,01-12-2025 00:00,TN2155_c03,TN2155_s02,L1800,60.19,13.38,13380.00,66,0,0.000,12.47,3.38,70,false,Normal,watch,Normal,60.19,66,watch
runtime_data,01-12-2025 00:00,TN2156_c01,TN2156_s01,L2600,77.73,6.09,6090.00,102,0,0.000,9.94,1.86,70,false,Normal,watch,Normal,77.73,102,watch
runtime_data,01-12-2025 00:00,TN2156_c02,TN2156_s01,L2100,41.24,29.67,29670.00,203,0,0.000,8.38,0.88,92,false,Normal,healthy,Normal,41.24,203,healthy
runtime_data,01-12-2025 00:00,TN2156_c03,TN2156_s02,L2100,48.25,59.89,59890.00,147,0,0.000,9.44,2.68,92,false,Normal,healthy,Normal,48.25,147,healthy
runtime_data,01-12-2025 00:00,TN2157_c01,TN2157_s01,L2600,86.46,16.38,16380.00,34,0,0.000,13.16,1.84,70,false,High PRB,watch,High PRB,86.46,34,watch
runtime_data,01-12-2025 00:00,TN2157_c02,TN2157_s01,L2100,89.64,45.60,45600.00,117,0,0.000,8.25,2.22,45,true,Congestion Confirmed,critical,Congestion Confirmed,89.64,117,critical
runtime_data,01-12-2025 00:00,TN2157_c03,TN2157_s02,L2100,82.04,57.24,57240.00,208,0,0.000,9.60,1.34,92,false,Normal,healthy,Normal,82.04,208,healthy
runtime_data,01-12-2025 00:00,TN2158_c01,TN2158_s01,L1800,75.63,42.58,42580.00,119,0,0.000,7.96,4.39,70,false,Radio Quality,watch,Radio Quality,75.63,119,watch
runtime_data,01-12-2025 00:00,TN2158_c02,TN2158_s01,L2600,37.57,12.60,12600.00,153,0,0.000,13.06,2.85,70,false,Normal,watch,Normal,37.57,153,watch
runtime_data,01-12-2025 00:00,TN2158_c03,TN2158_s02,L2600,38.18,18.74,18740.00,48,0,0.000,11.17,5.33,92,false,Normal,healthy,Normal,38.18,48,healthy
runtime_data,01-12-2025 00:00,TN2159_c01,TN2159_s01,L1800,70.67,6.48,6480.00,82,0,0.000,9.27,3.51,70,false,Normal,watch,Normal,70.67,82,watch
runtime_data,01-12-2025 00:00,TN2159_c02,TN2159_s01,L1800,71.37,19.43,19430.00,42,0,0.000,9.10,2.73,92,false,Normal,healthy,Normal,71.37,42,healthy
runtime_data,01-12-2025 00:00,TN2159_c03,TN2159_s02,L2600,94.15,2.53,2530.00,35,0,0.000,11.82,5.31,45,true,Congestion Confirmed,critical,Congestion Confirmed,94.15,35,critical
runtime_data,01-12-2025 00:00,TN2251_c01,TN2251_s01,L2600,42.68,48.58,48580.00,162,0,0.000,8.13,3.30,92,false,Normal,healthy,Normal,42.68,162,healthy
runtime_data,01-12-2025 00:00,TN2251_c02,TN2251_s01,L1800,46.77,45.12,45120.00,111,0,0.000,11.32,4.83,92,false,Normal,healthy,Normal,46.77,111,healthy
runtime_data,01-12-2025 00:00,TN2251_c03,TN2251_s02,L2100,69.10,16.25,16250.00,145,0,0.000,10.30,4.97,92,false,Normal,healthy,Normal,69.10,145,healthy
runtime_data,01-12-2025 00:00,TN2252_c01,TN2252_s01,L1800,51.79,14.66,14660.00,161,0,0.000,12.32,5.47,70,false,Normal,watch,Normal,51.79,161,watch
runtime_data,01-12-2025 00:00,TN2252_c02,TN2252_s01,L2600,68.04,40.45,40450.00,218,0,0.000,9.68,0.91,92,false,Normal,healthy,Normal,68.04,218,healthy
runtime_data,01-12-2025 00:00,TN2252_c03,TN2252_s02,L2100,87.27,19.02,19020.00,81,0,0.000,11.93,5.47,45,true,Congestion Confirmed,critical,Congestion Confirmed,87.27,81,critical
runtime_data,01-12-2025 00:00,TN2253_c01,TN2253_s01,L1800,46.58,35.78,35780.00,216,0,0.000,11.28,4.45,92,false,Normal,healthy,Normal,46.58,216,healthy
runtime_data,01-12-2025 00:00,TN2253_c02,TN2253_s01,L1800,41.74,8.36,8360.00,37,0,0.000,10.16,0.98,70,false,Normal,watch,Normal,41.74,37,watch
runtime_data,01-12-2025 00:00,TN2253_c03,TN2253_s02,L2600,41.53,36.83,36830.00,28,0,0.000,7.84,3.80,70,false,Radio Quality,watch,Radio Quality,41.53,28,watch
